2dm9 , A , 1 , 118 ,  5.621 ,  0.039 ,  17.905
2hqy , A , 2 , 307 ,  6.053 ,  0.045 ,  21.158
2ah2 , A , 2 , 640 ,  2.501 ,  0.039 ,  27.088
2iaz , A , 1 , 105 ,  5.851 ,  0.021 ,  18.470
1ign , A , 2 , 189 ,  0.926 ,  0.019 ,  23.443
2b0l , A , 1 , 100 ,  13.353 ,  0.051 ,  14.041
1vhq , A , 1 , 209 ,  7.940 ,  0.064 ,  16.321
1qre , A , 1 , 210 ,  9.017 ,  0.054 ,  18.760
1nei , A , 1 , 60 ,  16.477 ,  0.031 ,  14.848
1f44 , A , 2 , 316 ,  0.506 ,  0.028 ,  31.471
2od5 , A , 1 , 96 ,  5.217 ,  0.046 ,  14.321
1plc , A , 1 , 102 ,  14.286 ,  0.061 ,  31.698
1ul7 , A , 1 , 102 ,  14.377 ,  0.043 ,  15.588
1vh6 , A , 1 , 96 ,  4.734 ,  0.016 ,  19.828
1yqg , A , 2 , 254 ,  3.256 ,  0.030 ,  22.489
1te5 , A , 1 , 253 ,  7.097 ,  0.056 ,  17.857
1un8 , A , 2 , 542 ,  0.267 ,  0.014 ,  39.861
1zym , A , 2 , 247 ,  4.593 ,  0.035 ,  22.685
2e74 , D , 2 , 166 ,  1.861 ,  0.015 ,  28.210
1f7s , A , 1 , 124 ,  14.392 ,  0.048 ,  15.054
1azs , A , 1 , 190 ,  10.663 ,  0.048 ,  19.421
1vqo , H , 1 , 160 ,  9.612 ,  0.037 ,  24.662
1nbf , A , 3 , 347 ,  6.831 ,  0.040 ,  22.869
1g6x , A , 1 , 61 ,  21.466 ,  0.059 ,  12.996
1wdv , A , 1 , 148 ,  12.549 ,  0.060 ,  15.094
1juh , A , 2 , 334 ,  7.516 ,  0.056 ,  20.948
1rzh , H , 2 , 239 ,  4.545 ,  0.025 ,  23.832
1y6k , R , 2 , 205 ,  3.820 ,  0.024 ,  22.163
2r1d , A , 1 , 182 ,  15.881 ,  0.055 ,  16.706
1s3j , A , 3 , 136 ,  3.534 ,  0.025 ,  20.173
1otf , A , 1 , 59 ,  9.326 ,  0.026 ,  14.254
1qba , A , 4 , 858 ,  4.962 ,  0.045 ,  61.148
1inp , A , 3 , 400 ,  8.742 ,  0.050 ,  26.829
1vmo , A , 1 , 163 ,  13.879 ,  0.059 ,  15.978
1ua7 , A , 2 , 422 ,  7.548 ,  0.048 ,  22.327
1uwy , A , 2 , 393 ,  9.761 ,  0.054 ,  21.487
1ykh , B , 1 , 114 ,  2.381 ,  0.006 ,  31.256
1vdk , A , 3 , 458 ,  3.153 ,  0.022 ,  31.655
1jid , A , 1 , 114 ,  14.096 ,  0.051 ,  14.976
2euc , A , 1 , 105 ,  11.594 ,  0.055 ,  14.117
1gud , A , 2 , 288 ,  1.930 ,  0.036 ,  21.379
1b79 , A , 1 , 102 ,  11.050 ,  0.064 ,  13.099
1bqk , A , 1 , 124 ,  16.279 ,  0.064 ,  13.392
1zcz , A , 3 , 452 ,  0.823 ,  0.021 ,  29.765
1in4 , A , 3 , 304 ,  3.372 ,  0.036 ,  22.787
1t4z , A , 1 , 105 ,  12.913 ,  0.036 ,  15.873
1pls , A , 1 , 113 ,  15.659 ,  0.048 ,  15.008
1ryu , A , 1 , 120 ,  7.805 ,  0.048 ,  14.979
1knm , A , 1 , 129 ,  13.626 ,  0.069 ,  12.912
1qnt , A , 2 , 166 ,  4.061 ,  0.051 ,  16.770
1qdd , A , 1 , 144 ,  7.677 ,  0.047 ,  17.402
1n93 , X , 2 , 335 ,  2.803 ,  0.024 ,  26.604
1mxi , A , 1 , 161 ,  9.660 ,  0.055 ,  15.447
1edh , A , 2 , 211 ,  2.612 ,  0.013 ,  27.963
1ggx , A , 1 , 216 ,  12.229 ,  0.053 ,  18.355
1bw3 , A , 1 , 125 ,  15.504 ,  0.057 ,  14.611
2bs2 , A , 4 , 660 ,  6.398 ,  0.054 ,  25.134
1ca1 , A , 2 , 370 ,  4.749 ,  0.047 ,  21.774
1s5q , B , 1 , 89 ,  10.432 ,  0.034 ,  14.512
1m5w , A , 1 , 242 ,  9.462 ,  0.058 ,  17.690
1zke , A , 1 , 81 ,  7.581 ,  0.025 ,  17.108
1muc , A , 2 , 360 ,  7.402 ,  0.053 ,  20.383
1chc , A , 1 , 68 ,  4.225 ,  0.040 ,  101.952
1ztd , A , 1 , 125 ,  11.283 ,  0.056 ,  14.470
1ub9 , A , 1 , 100 ,  7.324 ,  0.040 ,  16.060
1ydl , A , 1 , 68 ,  13.472 ,  0.026 ,  15.912
1i8a , A , 1 , 189 ,  17.241 ,  0.063 ,  16.377
1puz , A , 1 , 82 ,  13.514 ,  0.057 ,  12.345
1puf , B , 1 , 74 ,  12.500 ,  0.045 ,  12.722
2dax , A , 1 , 152 ,  12.784 ,  0.031 ,  18.217
1gut , A , 1 , 67 ,  14.010 ,  0.042 ,  14.803
1msz , A , 1 , 62 ,  18.750 ,  0.056 ,  11.348
1ur3 , M , 1 , 290 ,  7.736 ,  0.049 ,  19.958
1i6a , A , 2 , 212 ,  4.712 ,  0.042 ,  18.792
1tjc , A , 1 , 95 ,  7.989 ,  0.052 ,  13.698
1hst , A , 1 , 74 ,  17.105 ,  0.055 ,  12.002
1aba , A , 1 , 87 ,  10.000 ,  0.053 ,  14.754
1km4 , A , 1 , 216 ,  8.736 ,  0.058 ,  18.138
1r2q , A , 1 , 175 ,  15.832 ,  0.063 ,  15.646
1ufo , A , 1 , 236 ,  9.535 ,  0.059 ,  19.584
1d5r , A , 2 , 307 ,  2.215 ,  0.038 ,  23.489
1jli , A , 1 , 112 ,  18.261 ,  0.056 ,  13.502
1tu7 , A , 2 , 208 ,  4.459 ,  0.051 ,  17.027
1gm5 , A , 5 , 729 ,  1.648 ,  0.023 ,  33.686
1yqb , A , 1 , 88 ,  14.388 ,  0.040 ,  15.211
2dyn , A , 1 , 111 ,  16.944 ,  0.055 ,  13.795
1uhr , A , 1 , 93 ,  12.111 ,  0.038 ,  14.258
1x7d , A , 2 , 332 ,  7.072 ,  0.047 ,  21.695
1t0a , A , 1 , 155 ,  12.613 ,  0.055 ,  17.436
1hz6 , A , 1 , 67 ,  18.981 ,  0.046 ,  12.408
1j8b , A , 1 , 88 ,  10.256 ,  0.023 ,  18.555
1khy , A , 1 , 131 ,  13.034 ,  0.060 ,  14.498
1alu , A , 1 , 157 ,  9.375 ,  0.048 ,  15.909
2d59 , A , 1 , 141 ,  14.315 ,  0.064 ,  15.302
1ju3 , A , 3 , 570 ,  7.535 ,  0.048 ,  24.867
3dhw , A , 1 , 203 ,  6.494 ,  0.033 ,  22.437
1fft , C , 1 , 185 ,  9.048 ,  0.034 ,  40.754
1d0d , A , 1 , 60 ,  10.526 ,  0.052 ,  11.573
2oez , A , 2 , 265 ,  4.876 ,  0.032 ,  22.952
1eaj , A , 1 , 124 ,  16.550 ,  0.052 ,  14.976
1d1l , A , 1 , 61 ,  14.136 ,  0.045 ,  12.835
1pg5 , A , 2 , 292 ,  5.388 ,  0.049 ,  21.793
2d8y , A , 1 , 91 ,  4.706 ,  0.018 ,  18.946
1ica , A , 1 , 40 ,  29.808 ,  0.053 ,  10.229
2jov , A , 1 , 85 ,  12.821 ,  0.034 ,  15.934
1pjq , A , 5 , 460 ,  1.784 ,  0.019 ,  33.759
1nze , A , 1 , 112 ,  10.949 ,  0.050 ,  15.220
1e7w , A , 1 , 268 ,  8.835 ,  0.053 ,  18.578
1l8b , A , 1 , 177 ,  8.548 ,  0.055 ,  15.807
1ik0 , A , 1 , 113 ,  15.224 ,  0.050 ,  14.100
1ay7 , B , 1 , 90 ,  14.610 ,  0.059 ,  12.617
1dbw , A , 1 , 125 ,  12.415 ,  0.066 ,  13.489
1v4r , A , 1 , 100 ,  4.533 ,  0.048 ,  13.705
1sgm , A , 1 , 184 ,  5.372 ,  0.043 ,  17.830
1otk , A , 1 , 244 ,  9.442 ,  0.055 ,  18.150
2nn4 , A , 1 , 62 ,  23.529 ,  0.059 ,  11.378
1efn , B , 1 , 104 ,  8.516 ,  0.051 ,  14.491
1gdt , A , 3 , 183 ,  2.065 ,  0.012 ,  27.204
1uwf , A , 1 , 158 ,  11.473 ,  0.045 ,  16.426
1rki , A , 1 , 101 ,  8.310 ,  0.047 ,  14.380
2guj , A , 1 , 128 ,  15.815 ,  0.047 ,  15.061
2esh , A , 1 , 119 ,  7.604 ,  0.032 ,  19.284
2r4q , A , 1 , 107 ,  12.531 ,  0.068 ,  12.821
1h2c , A , 1 , 124 ,  10.949 ,  0.041 ,  16.044
1x4p , A , 1 , 66 ,  16.230 ,  0.041 ,  13.324
1jmo , A , 2 , 425 ,  5.984 ,  0.039 ,  26.943
1dja , A , 1 , 258 ,  9.016 ,  0.058 ,  17.873
2cwy , A , 1 , 92 ,  18.328 ,  0.061 ,  12.903
2o1q , A , 1 , 144 ,  11.090 ,  0.050 ,  15.334
1ew4 , A , 1 , 106 ,  17.804 ,  0.051 ,  13.824
2go8 , A , 1 , 87 ,  16.667 ,  0.043 ,  14.164
1sza , A , 1 , 144 ,  4.883 ,  0.049 ,  15.420
2qn6 , A , 3 , 393 ,  4.594 ,  0.041 ,  23.040
1qp8 , A , 2 , 295 ,  3.342 ,  0.039 ,  23.270
1h8b , A , 1 , 73 ,  8.197 ,  0.051 ,  21.456
2r25 , A , 1 , 172 ,  12.211 ,  0.048 ,  16.905
3dfr , A , 1 , 162 ,  7.652 ,  0.051 ,  16.037
1iyr , A , 1 , 83 ,  6.642 ,  0.035 ,  16.355
1wgy , A , 1 , 104 ,  14.052 ,  0.047 ,  13.910
1uap , A , 1 , 131 ,  14.320 ,  0.055 ,  14.614
3bwu , C , 2 , 210 ,  4.048 ,  0.032 ,  20.833
2z9i , A , 3 , 282 ,  4.549 ,  0.045 ,  20.100
2o8r , A , 3 , 634 ,  1.090 ,  0.033 ,  33.729
1ylx , A , 1 , 94 ,  12.667 ,  0.046 ,  14.172
1i24 , A , 2 , 398 ,  7.995 ,  0.053 ,  23.272
9wga , A , 4 , 170 ,  1.406 ,  0.033 ,  18.329
1vr7 , A , 1 , 121 ,  17.321 ,  0.048 ,  16.074
1u34 , A , 1 , 119 ,  11.074 ,  0.019 ,  20.771
1x3c , A , 1 , 73 ,  2.890 ,  0.009 ,  22.369
1hyu , A , 4 , 521 ,  2.196 ,  0.040 ,  25.804
1qgi , A , 2 , 259 ,  3.858 ,  0.049 ,  19.017
2gmq , A , 1 , 106 ,  18.135 ,  0.057 ,  13.574
1vyi , A , 1 , 113 ,  8.040 ,  0.048 ,  15.133
2c0g , A , 2 , 229 ,  1.282 ,  0.029 ,  22.417
1t33 , A , 2 , 220 ,  4.207 ,  0.035 ,  21.254
2aeb , A , 1 , 314 ,  8.915 ,  0.061 ,  74.559
2o8s , A , 1 , 226 ,  3.882 ,  0.044 ,  24.204
1aqe , A , 1 , 110 ,  11.642 ,  0.044 ,  22.417
1fm0 , D , 1 , 81 ,  16.475 ,  0.057 ,  12.213
1fsg , A , 1 , 233 ,  10.468 ,  0.049 ,  18.523
2jf2 , A , 2 , 264 ,  6.429 ,  0.041 ,  20.455
1nu4 , A , 1 , 94 ,  16.109 ,  0.063 ,  12.901
1jmc , A , 2 , 238 ,  1.532 ,  0.041 ,  28.225
2zdr , A , 2 , 354 ,  0.622 ,  0.020 ,  30.326
2fdo , A , 1 , 89 ,  11.638 ,  0.024 ,  17.373
1oqj , A , 1 , 90 ,  14.667 ,  0.060 ,  12.395
2pbd , P , 1 , 152 ,  14.335 ,  0.065 ,  14.525
2i1q , A , 2 , 311 ,  6.672 ,  0.045 ,  21.110
1aho , A , 1 , 66 ,  22.374 ,  0.065 ,  11.685
2j8g , A , 3 , 338 ,  2.000 ,  0.032 ,  24.037
1ro7 , A , 1 , 255 ,  8.111 ,  0.054 ,  18.009
1v33 , A , 2 , 346 ,  6.922 ,  0.041 ,  22.705
1or7 , C , 1 , 66 ,  8.571 ,  0.031 ,  15.788
1hd2 , A , 1 , 161 ,  14.746 ,  0.067 ,  14.859
1fcd , C , 2 , 174 ,  6.240 ,  0.048 ,  16.709
1okc , A , 1 , 292 ,  7.306 ,  0.042 ,  20.402
2fs6 , A , 1 , 136 ,  17.965 ,  0.052 ,  14.454
1nwa , A , 1 , 168 ,  12.456 ,  0.058 ,  15.461
1dkz , A , 2 , 215 ,  5.590 ,  0.028 ,  23.799
1e52 , A , 1 , 56 ,  10.615 ,  0.024 ,  21.631
3cmb , A , 1 , 264 ,  10.636 ,  0.047 ,  19.970
1ifq , A , 1 , 124 ,  17.448 ,  0.057 ,  14.145
2fyu , K , 1 , 53 ,  7.407 ,  0.011 ,  25.055
3b7c , A , 1 , 127 ,  20.267 ,  0.053 ,  14.406
2ux9 , A , 1 , 70 ,  19.167 ,  0.040 ,  14.153
1kdg , A , 2 , 541 ,  6.016 ,  0.053 ,  23.069
1nlw , A , 1 , 79 ,  4.745 ,  0.009 ,  24.297
1gs9 , A , 1 , 144 ,  8.571 ,  0.031 ,  19.351
1qo0 , A , 2 , 373 ,  6.254 ,  0.054 ,  21.209
1bg6 , A , 2 , 349 ,  4.936 ,  0.051 ,  20.232
1chm , A , 2 , 401 ,  4.660 ,  0.039 ,  24.611
1hfu , A , 3 , 500 ,  7.165 ,  0.056 ,  22.307
1vf6 , C , 1 , 51 ,  12.426 ,  0.035 ,  12.444
2bfd , B , 2 , 348 ,  5.939 ,  0.054 ,  22.256
1v9y , A , 1 , 103 ,  19.207 ,  0.052 ,  13.610
1ta0 , A , 1 , 180 ,  10.050 ,  0.050 ,  18.548
1h3g , A , 3 , 573 ,  5.096 ,  0.041 ,  25.684
1neu , A , 1 , 115 ,  20.739 ,  0.051 ,  15.287
1h32 , B , 1 , 134 ,  11.038 ,  0.051 ,  16.250
2npt , A , 1 , 105 ,  7.781 ,  0.040 ,  16.128
2dst , A , 1 , 122 ,  16.788 ,  0.062 ,  13.284
1m9l , A , 1 , 198 ,  7.497 ,  0.039 ,  18.625
1rh1 , A , 2 , 490 ,  0.830 ,  0.016 ,  35.088
2idb , A , 3 , 463 ,  4.208 ,  0.039 ,  26.864
1uku , A , 1 , 102 ,  16.616 ,  0.043 ,  15.480
2bid , A , 1 , 197 ,  9.892 ,  0.038 ,  22.676
1qhv , A , 1 , 195 ,  10.256 ,  0.049 ,  17.558
1ni9 , A , 2 , 291 ,  2.379 ,  0.053 ,  19.730
1s1q , A , 1 , 137 ,  13.699 ,  0.048 ,  18.170
1wfj , A , 1 , 136 ,  13.220 ,  0.045 ,  15.100
2hxv , A , 2 , 349 ,  3.728 ,  0.036 ,  23.107
1w1h , A , 1 , 147 ,  8.498 ,  0.050 ,  15.980
1xl3 , C , 1 , 88 ,  17.176 ,  0.040 ,  18.805
1ztc , A , 1 , 207 ,  8.947 ,  0.056 ,  18.856
1g5b , A , 1 , 219 ,  8.900 ,  0.057 ,  18.488
1vqo , T , 1 , 119 ,  16.710 ,  0.040 ,  22.683
1ew0 , A , 1 , 130 ,  6.224 ,  0.040 ,  16.616
2i0z , A , 2 , 427 ,  0.886 ,  0.032 ,  26.167
1gsi , A , 1 , 226 ,  9.179 ,  0.059 ,  16.631
1m55 , A , 1 , 193 ,  11.411 ,  0.049 ,  16.604
1rwi , A , 1 , 256 ,  7.553 ,  0.063 ,  18.724
1u2f , A , 1 , 90 ,  16.605 ,  0.049 ,  13.283
1nmp , A , 2 , 247 ,  5.400 ,  0.044 ,  19.265
1pd0 , A , 5 , 734 ,  5.721 ,  0.043 ,  27.963
1qmy , A , 1 , 156 ,  12.977 ,  0.061 ,  14.553
1zet , A , 4 , 388 ,  4.090 ,  0.033 ,  25.482
1rv9 , A , 1 , 242 ,  13.318 ,  0.059 ,  17.408
2bl8 , A , 1 , 93 ,  12.371 ,  0.048 ,  14.019
1d8i , A , 1 , 288 ,  8.798 ,  0.040 ,  21.942
2uub , J , 1 , 98 ,  4.545 ,  0.022 ,  31.715
1r89 , A , 4 , 437 ,  1.249 ,  0.026 ,  28.243
1a3c , A , 1 , 166 ,  14.041 ,  0.055 ,  15.751
1n81 , A , 1 , 186 ,  10.317 ,  0.042 ,  20.248
1u0l , A , 3 , 278 ,  5.424 ,  0.036 ,  23.053
3ptd , A , 1 , 296 ,  10.342 ,  0.058 ,  20.974
1myo , A , 1 , 118 ,  6.938 ,  0.054 ,  79.766
2fbi , A , 1 , 144 ,  3.333 ,  0.037 ,  17.669
1dlj , A , 3 , 402 ,  3.706 ,  0.039 ,  23.891
1wjx , A , 1 , 112 ,  17.403 ,  0.055 ,  14.031
1icf , I , 1 , 65 ,  9.091 ,  0.047 ,  12.821
1o26 , A , 1 , 219 ,  9.276 ,  0.031 ,  24.695
2tgi , A , 1 , 112 ,  7.090 ,  0.026 ,  20.029
1rif , A , 2 , 282 ,  6.006 ,  0.045 ,  21.949
1zee , A , 2 , 356 ,  4.453 ,  0.037 ,  23.823
1cvj , A , 2 , 169 ,  1.863 ,  0.043 ,  21.614
1r7j , A , 1 , 90 ,  4.046 ,  0.030 ,  16.788
1xkr , A , 1 , 205 ,  14.763 ,  0.053 ,  17.838
2hox , A , 3 , 426 ,  5.395 ,  0.043 ,  22.706
1kzw , A , 1 , 131 ,  16.239 ,  0.055 ,  19.577
1jx6 , A , 2 , 338 ,  4.244 ,  0.048 ,  20.433
1b25 , A , 3 , 611 ,  9.080 ,  0.062 ,  27.645
2qrr , A , 1 , 96 ,  15.361 ,  0.046 ,  13.718
1w0m , A , 1 , 225 ,  9.977 ,  0.063 ,  23.430
1xmk , A , 1 , 83 ,  10.738 ,  0.058 ,  13.026
1fep , A , 2 , 669 ,  9.656 ,  0.049 ,  26.082
2c9w , C , 1 , 80 ,  17.857 ,  0.054 ,  13.180
1s0y , B , 1 , 55 ,  13.939 ,  0.030 ,  13.252
1hbn , C , 1 , 247 ,  10.495 ,  0.038 ,  20.699
1nj1 , A , 3 , 463 ,  4.381 ,  0.035 ,  35.033
1h2s , B , 1 , 60 ,  9.479 ,  0.028 ,  14.359
1uw0 , A , 1 , 117 ,  8.284 ,  0.035 ,  16.475
2gl5 , A , 2 , 408 ,  6.880 ,  0.055 ,  21.014
1l1s , A , 1 , 108 ,  14.050 ,  0.058 ,  14.379
1xr4 , A , 2 , 494 ,  8.792 ,  0.040 ,  26.564
1ozj , A , 1 , 126 ,  11.893 ,  0.058 ,  14.255
1h4a , X , 2 , 174 ,  1.273 ,  0.049 ,  17.388
1x6v , A , 3 , 564 ,  1.821 ,  0.030 ,  29.653
1ut9 , A , 2 , 605 ,  5.065 ,  0.054 ,  25.148
1lgh , B , 1 , 43 ,  8.392 ,  0.011 ,  41.513
1w7c , A , 3 , 751 ,  6.369 ,  0.040 ,  56.218
1yrr , A , 2 , 381 ,  7.233 ,  0.053 ,  23.992
1uv7 , A , 1 , 74 ,  19.469 ,  0.056 ,  12.261
1kid , A , 1 , 193 ,  7.463 ,  0.053 ,  18.013
1qad , A , 1 , 104 ,  12.360 ,  0.061 ,  13.302
2hrc , A , 2 , 380 ,  6.238 ,  0.051 ,  21.010
1xkg , A , 1 , 299 ,  9.647 ,  0.053 ,  20.425
1p5t , A , 1 , 106 ,  18.911 ,  0.054 ,  14.900
1g2i , A , 1 , 162 ,  8.104 ,  0.068 ,  17.730
1d2z , A , 1 , 103 ,  6.971 ,  0.056 ,  14.475
1fxj , A , 2 , 327 ,  2.658 ,  0.035 ,  30.140
1n62 , B , 5 , 804 ,  5.019 ,  0.047 ,  35.947
2f2h , A , 4 , 773 ,  4.622 ,  0.043 ,  35.852
1iwm , A , 1 , 177 ,  11.551 ,  0.052 ,  16.856
1pvd , A , 3 , 537 ,  3.635 ,  0.044 ,  24.615
1gcy , A , 2 , 415 ,  8.895 ,  0.052 ,  23.671
1wer , A , 2 , 324 ,  7.199 ,  0.032 ,  23.614
1izm , A , 1 , 168 ,  10.671 ,  0.051 ,  20.122
1wie , A , 1 , 96 ,  13.589 ,  0.036 ,  14.810
1ayo , A , 1 , 130 ,  19.213 ,  0.048 ,  16.297
1a32 , A , 1 , 85 ,  2.333 ,  0.021 ,  18.510
2pbk , A , 1 , 230 ,  15.285 ,  0.058 ,  17.194
1wmh , A , 1 , 83 ,  15.849 ,  0.057 ,  13.226
1j34 , C , 1 , 34 ,  20.833 ,  0.038 ,  11.245
1v5u , A , 1 , 117 ,  17.935 ,  0.051 ,  15.105
